"Time Stamp [s]","Stokes 1","Stokes 2","Stokes 3","Azimuth [�]","Ellipticity [�]","Power Split Ratio","Phase Difference [�]","DOP [%]","Power [dBm]","Power [W]"
1.310999e+01,1.881874e-02,8.275082e-01,-5.611382e-01,4.434862e+01,-1.706727e+01,5.094094e-01,-3.414143e+01,1.002380e+02,-2.373056e+01,4.235887e-06,
1.313999e+01,1.907355e-02,8.270983e-01,-5.617335e-01,4.433947e+01,-1.708788e+01,5.095368e-01,-3.418284e+01,1.001637e+02,-2.372919e+01,4.237223e-06,
1.316999e+01,1.911799e-02,8.268994e-01,-5.620247e-01,4.433778e+01,-1.709797e+01,5.095590e-01,-3.420306e+01,1.001601e+02,-2.372687e+01,4.239483e-06,
1.319999e+01,1.871838e-02,8.272969e-01,-5.614530e-01,4.435192e+01,-1.707817e+01,5.093592e-01,-3.416316e+01,1.002213e+02,-2.372242e+01,4.243829e-06,
1.322999e+01,1.948327e-02,8.263416e-01,-5.628321e-01,4.432467e+01,-1.712594e+01,5.097416e-01,-3.425929e+01,1.002058e+02,-2.372527e+01,4.241051e-06,
1.325999e+01,1.867167e-02,8.262738e-01,-5.629591e-01,4.435274e+01,-1.713034e+01,5.093358e-01,-3.426749e+01,1.002356e+02,-2.373554e+01,4.231028e-06,
1.328999e+01,1.862434e-02,8.262154e-01,-5.630464e-01,4.435434e+01,-1.713337e+01,5.093122e-01,-3.427351e+01,1.002364e+02,-2.373579e+01,4.230785e-06,
1.331999e+01,1.902785e-02,8.260135e-01,-5.633290e-01,4.434019e+01,-1.714317e+01,5.095139e-01,-3.429341e+01,1.001816e+02,-2.374475e+01,4.222064e-06,
1.334999e+01,1.943871e-02,8.259172e-01,-5.634562e-01,4.432587e+01,-1.714758e+01,5.097194e-01,-3.430254e+01,1.002095e+02,-2.373863e+01,4.228015e-06,
1.337999e+01,1.984099e-02,8.253577e-01,-5.642615e-01,4.431146e+01,-1.717551e+01,5.099205e-01,-3.435873e+01,1.001895e+02,-2.373598e+01,4.230604e-06,
1.340999e+01,1.908179e-02,8.261717e-01,-5.630952e-01,4.433845e+01,-1.713506e+01,5.095409e-01,-3.427723e+01,1.003145e+02,-2.374170e+01,4.225035e-06,
1.343999e+01,1.892046e-02,8.258081e-01,-5.636338e-01,4.434375e+01,-1.715374e+01,5.094602e-01,-3.431447e+01,1.002968e+02,-2.374421e+01,4.222595e-06,
1.346999e+01,1.706342e-02,8.267147e-01,-5.623625e-01,4.440879e+01,-1.710967e+01,5.085317e-01,-3.422502e+01,1.003719e+02,-2.374906e+01,4.217873e-06,
1.349999e+01,1.678519e-02,8.264577e-01,-5.627485e-01,4.441825e+01,-1.712304e+01,5.083926e-01,-3.425159e+01,1.003385e+02,-2.374589e+01,4.220955e-06,
1.352999e+01,1.757288e-02,8.260466e-01,-5.633279e-01,4.439065e+01,-1.714313e+01,5.087864e-01,-3.429229e+01,1.002338e+02,-2.374875e+01,4.218175e-06,
1.355999e+01,1.704185e-02,8.257496e-01,-5.637794e-01,4.440885e+01,-1.715879e+01,5.085209e-01,-3.432325e+01,1.001635e+02,-2.374789e+01,4.219017e-06,
1.358999e+01,1.843550e-02,8.251091e-01,-5.646726e-01,4.436002e+01,-1.718978e+01,5.092178e-01,-3.438622e+01,1.000620e+02,-2.373942e+01,4.227251e-06,
1.361999e+01,1.887848e-02,8.247813e-01,-5.651366e-01,4.434439e+01,-1.720589e+01,5.094392e-01,-3.441877e+01,1.000065e+02,-2.374413e+01,4.222664e-06,
1.364999e+01,1.995706e-02,8.240614e-01,-5.661488e-01,4.430634e+01,-1.724105e+01,5.099785e-01,-3.448994e+01,1.000837e+02,-2.374181e+01,4.224927e-06,
1.367999e+01,1.927684e-02,8.240873e-01,-5.661347e-01,4.433000e+01,-1.724056e+01,5.096384e-01,-3.448843e+01,1.001984e+02,-2.374141e+01,4.225315e-06,
1.370999e+01,1.916197e-02,8.238359e-01,-5.665044e-01,4.433379e+01,-1.725341e+01,5.095810e-01,-3.451406e+01,1.002097e+02,-2.373869e+01,4.227960e-06,
1.373999e+01,2.028552e-02,8.241397e-01,-5.660231e-01,4.429500e+01,-1.723668e+01,5.101428e-01,-3.448147e+01,1.002446e+02,-2.373331e+01,4.233202e-06,
1.376999e+01,1.973976e-02,8.240975e-01,-5.661040e-01,4.431392e+01,-1.723949e+01,5.098699e-01,-3.448666e+01,1.002339e+02,-2.373657e+01,4.230029e-06,
1.379999e+01,2.050387e-02,8.242567e-01,-5.658450e-01,4.428751e+01,-1.723049e+01,5.102519e-01,-3.446926e+01,1.001840e+02,-2.374188e+01,4.224852e-06,
1.382999e+01,1.917224e-02,8.243388e-01,-5.657720e-01,4.433384e+01,-1.722796e+01,5.095861e-01,-3.446314e+01,1.003304e+02,-2.375828e+01,4.208933e-06,
1.385999e+01,1.807410e-02,8.242080e-01,-5.659987e-01,4.437188e+01,-1.723584e+01,5.090371e-01,-3.447810e+01,1.002750e+02,-2.377711e+01,4.190725e-06,
1.388999e+01,1.792470e-02,8.241087e-01,-5.661479e-01,4.437700e+01,-1.724102e+01,5.089623e-01,-3.448837e+01,1.002568e+02,-2.378357e+01,4.184493e-06,
1.391999e+01,1.870891e-02,8.234068e-01,-5.671430e-01,4.434919e+01,-1.727562e+01,5.093545e-01,-3.455815e+01,1.002002e+02,-2.378811e+01,4.180119e-06,
1.394999e+01,1.917868e-02,8.238136e-01,-5.665363e-01,4.433319e+01,-1.725452e+01,5.095893e-01,-3.451629e+01,1.001988e+02,-2.378720e+01,4.180999e-06,
1.397999e+01,1.891596e-02,8.232944e-01,-5.672993e-01,4.434190e+01,-1.728106e+01,5.094580e-01,-3.456917e+01,1.001912e+02,-2.378940e+01,4.178876e-06,
1.400999e+01,1.989175e-02,8.231762e-01,-5.674374e-01,4.430787e+01,-1.728586e+01,5.099459e-01,-3.457954e+01,1.001556e+02,-2.378533e+01,4.182796e-06,
1.403999e+01,1.974266e-02,8.229138e-01,-5.678231e-01,4.431284e+01,-1.729928e+01,5.098713e-01,-3.460627e+01,1.001673e+02,-2.378171e+01,4.186287e-06,
1.406999e+01,1.918712e-02,8.228291e-01,-5.679648e-01,4.433210e+01,-1.730421e+01,5.095936e-01,-3.461571e+01,1.002455e+02,-2.378183e+01,4.186169e-06,
1.409999e+01,1.955168e-02,8.226793e-01,-5.681694e-01,4.431929e+01,-1.731134e+01,5.097758e-01,-3.463024e+01,1.002122e+02,-2.377671e+01,4.191114e-06,
1.412999e+01,1.814836e-02,8.226617e-01,-5.682414e-01,4.436811e+01,-1.731384e+01,5.090742e-01,-3.463420e+01,1.002605e+02,-2.378330e+01,4.184755e-06,
1.415999e+01,1.803313e-02,8.230845e-01,-5.676325e-01,4.437245e+01,-1.729265e+01,5.090166e-01,-3.459173e+01,1.002621e+02,-2.378085e+01,4.187118e-06,
1.418999e+01,1.824222e-02,8.220904e-01,-5.690647e-01,4.436441e+01,-1.734251e+01,5.091211e-01,-3.469163e+01,1.002042e+02,-2.377900e+01,4.188897e-06,
1.421999e+01,1.886421e-02,8.219761e-01,-5.692095e-01,4.434265e+01,-1.734756e+01,5.094321e-01,-3.470218e+01,1.002025e+02,-2.377637e+01,4.191437e-06,
1.424999e+01,1.915812e-02,8.215762e-01,-5.697767e-01,4.433209e+01,-1.736733e+01,5.095791e-01,-3.474195e+01,1.001872e+02,-2.378408e+01,4.184001e-06,
1.427999e+01,1.829149e-02,8.217062e-01,-5.696177e-01,4.436239e+01,-1.736179e+01,5.091457e-01,-3.473022e+01,1.001922e+02,-2.379237e+01,4.176025e-06,
1.430999e+01,1.917616e-02,8.218099e-01,-5.694390e-01,4.433165e+01,-1.735556e+01,5.095881e-01,-3.471842e+01,1.002190e+02,-2.378550e+01,4.182639e-06,
1.433999e+01,1.891187e-02,8.220727e-01,-5.690684e-01,4.434107e+01,-1.734265e+01,5.094559e-01,-3.469238e+01,1.002575e+02,-2.378025e+01,4.187698e-06,
1.436999e+01,1.846026e-02,8.224165e-01,-5.685863e-01,4.435707e+01,-1.732585e+01,5.092301e-01,-3.465845e+01,1.003545e+02,-2.376383e+01,4.203560e-06,
1.439999e+01,1.869676e-02,8.217448e-01,-5.695488e-01,4.434830e+01,-1.735938e+01,5.093484e-01,-3.472571e+01,1.002663e+02,-2.374498e+01,4.221840e-06,
1.442999e+01,1.951515e-02,8.212296e-01,-5.702641e-01,4.431936e+01,-1.738432e+01,5.097576e-01,-3.477622e+01,1.001003e+02,-2.373602e+01,4.230557e-06,
1.445999e+01,1.880301e-02,8.209203e-01,-5.707332e-01,4.434394e+01,-1.740068e+01,5.094015e-01,-3.480841e+01,1.001261e+02,-2.373086e+01,4.235588e-06,
1.448999e+01,1.896632e-02,8.212338e-01,-5.702765e-01,4.433850e+01,-1.738475e+01,5.094832e-01,-3.477666e+01,1.002176e+02,-2.372345e+01,4.242821e-06,
1.451999e+01,1.899625e-02,8.209951e-01,-5.706191e-01,4.433726e+01,-1.739671e+01,5.094981e-01,-3.480060e+01,1.002032e+02,-2.371449e+01,4.251587e-06,
1.454999e+01,1.982764e-02,8.205549e-01,-5.712237e-01,4.430790e+01,-1.741780e+01,5.099138e-01,-3.484345e+01,1.001015e+02,-2.370729e+01,4.258638e-06,
1.457999e+01,1.877713e-02,8.207929e-01,-5.709172e-01,4.434474e+01,-1.740710e+01,5.093886e-01,-3.482124e+01,1.002400e+02,-2.370851e+01,4.257446e-06,
1.460999e+01,1.882866e-02,8.203271e-01,-5.715846e-01,4.434257e+01,-1.743040e+01,5.094143e-01,-3.486788e+01,1.001980e+02,-2.369786e+01,4.267902e-06,
1.463999e+01,1.864509e-02,8.204491e-01,-5.714155e-01,4.434908e+01,-1.742450e+01,5.093225e-01,-3.485593e+01,1.001748e+02,-2.369713e+01,4.268619e-06,
1.466999e+01,1.983847e-02,8.200127e-01,-5.720014e-01,4.430706e+01,-1.744495e+01,5.099192e-01,-3.489777e+01,1.001570e+02,-2.369573e+01,4.269989e-06,
1.469999e+01,1.926071e-02,8.200300e-01,-5.719964e-01,4.432725e+01,-1.744478e+01,5.096304e-01,-3.489697e+01,1.001306e+02,-2.370363e+01,4.262227e-06,
1.472999e+01,1.870344e-02,8.200361e-01,-5.720062e-01,4.434671e+01,-1.744512e+01,5.093517e-01,-3.489723e+01,1.002036e+02,-2.371821e+01,4.247944e-06,
1.475999e+01,1.963945e-02,8.198049e-01,-5.723060e-01,4.431384e+01,-1.745559e+01,5.098197e-01,-3.491890e+01,1.002152e+02,-2.371885e+01,4.247316e-06,
1.478999e+01,1.996541e-02,8.194156e-01,-5.728520e-01,4.430212e+01,-1.747467e+01,5.099827e-01,-3.495733e+01,1.000986e+02,-2.373005e+01,4.236379e-06,
1.481999e+01,1.982726e-02,8.192471e-01,-5.730978e-01,4.430680e+01,-1.748326e+01,5.099136e-01,-3.497441e+01,1.000913e+02,-2.373003e+01,4.236398e-06,
1.484999e+01,2.047233e-02,8.194817e-01,-5.727396e-01,4.428447e+01,-1.747075e+01,5.102362e-01,-3.494988e+01,1.000950e+02,-2.373243e+01,4.234058e-06,
1.487999e+01,2.024055e-02,8.202347e-01,-5.716689e-01,4.429321e+01,-1.743334e+01,5.101203e-01,-3.487486e+01,1.001948e+02,-2.373392e+01,4.232608e-06,
1.490999e+01,1.919581e-02,8.204877e-01,-5.713418e-01,4.432989e+01,-1.742192e+01,5.095979e-01,-3.485120e+01,1.002783e+02,-2.373284e+01,4.233664e-06,
1.493999e+01,1.874903e-02,8.199753e-01,-5.720917e-01,4.434507e+01,-1.744811e+01,5.093745e-01,-3.490324e+01,1.001954e+02,-2.373479e+01,4.231763e-06,
1.496999e+01,1.936553e-02,8.199950e-01,-5.720430e-01,4.432356e+01,-1.744641e+01,5.096828e-01,-3.490031e+01,1.001852e+02,-2.373559e+01,4.230983e-06,
1.499999e+01,1.882116e-02,8.198338e-01,-5.722921e-01,4.434244e+01,-1.745511e+01,5.094106e-01,-3.491730e+01,1.001669e+02,-2.373650e+01,4.230089e-06,
1.502999e+01,1.961935e-02,8.193577e-01,-5.729468e-01,4.431416e+01,-1.747799e+01,5.098097e-01,-3.496369e+01,1.001255e+02,-2.373877e+01,4.227882e-06,
1.505999e+01,1.895539e-02,8.192103e-01,-5.731799e-01,4.433725e+01,-1.748614e+01,5.094777e-01,-3.497947e+01,1.001018e+02,-2.373958e+01,4.227091e-06,
1.508999e+01,1.848084e-02,8.192732e-01,-5.731055e-01,4.435388e+01,-1.748353e+01,5.092404e-01,-3.497391e+01,1.001798e+02,-2.374002e+01,4.226663e-06,
1.511999e+01,1.968952e-02,8.186894e-01,-5.738989e-01,4.431115e+01,-1.751128e+01,5.098448e-01,-3.503035e+01,1.001212e+02,-2.373676e+01,4.229839e-06,
1.514999e+01,1.902174e-02,8.188907e-01,-5.736342e-01,4.433467e+01,-1.750202e+01,5.095109e-01,-3.501131e+01,1.001665e+02,-2.374583e+01,4.221020e-06,
1.517999e+01,1.933213e-02,8.192323e-01,-5.731358e-01,4.432410e+01,-1.748459e+01,5.096661e-01,-3.497668e+01,1.001517e+02,-2.374838e+01,4.218543e-06,
1.520999e+01,2.043086e-02,8.192330e-01,-5.730968e-01,4.428570e+01,-1.748323e+01,5.102154e-01,-3.497482e+01,1.001196e+02,-2.374533e+01,4.221501e-06,
1.523999e+01,1.963273e-02,8.194557e-01,-5.728062e-01,4.431378e+01,-1.747307e+01,5.098164e-01,-3.495386e+01,1.001961e+02,-2.374786e+01,4.219043e-06,
1.526999e+01,1.918800e-02,8.198970e-01,-5.721895e-01,4.432968e+01,-1.745152e+01,5.095940e-01,-3.491041e+01,1.002823e+02,-2.375338e+01,4.213682e-06,
1.529999e+01,2.012051e-02,8.193254e-01,-5.729756e-01,4.429662e+01,-1.747899e+01,5.100603e-01,-3.496610e+01,1.001349e+02,-2.375016e+01,4.216811e-06,
1.532999e+01,1.962765e-02,8.193852e-01,-5.729072e-01,4.431390e+01,-1.747660e+01,5.098138e-01,-3.496092e+01,1.001991e+02,-2.375024e+01,4.216728e-06,
1.535999e+01,1.917189e-02,8.200678e-01,-5.719452e-01,4.433038e+01,-1.744299e+01,5.095859e-01,-3.489333e+01,1.002662e+02,-2.375246e+01,4.214578e-06,
1.538999e+01,1.957356e-02,8.195977e-01,-5.726050e-01,4.431596e+01,-1.746604e+01,5.097868e-01,-3.493975e+01,1.002060e+02,-2.374981e+01,4.217150e-06,
1.541999e+01,1.879849e-02,8.201504e-01,-5.718390e-01,4.434348e+01,-1.743928e+01,5.093992e-01,-3.488563e+01,1.001925e+02,-2.375094e+01,4.216048e-06,
1.544999e+01,1.849486e-02,8.199578e-01,-5.721251e-01,4.435393e+01,-1.744927e+01,5.092474e-01,-3.490539e+01,1.002522e+02,-2.374942e+01,4.217532e-06,
1.547999e+01,2.036891e-02,8.195381e-01,-5.726626e-01,4.428813e+01,-1.746805e+01,5.101845e-01,-3.494441e+01,1.001465e+02,-2.374510e+01,4.221728e-06,
1.550999e+01,1.874577e-02,8.193362e-01,-5.730068e-01,4.434467e+01,-1.748008e+01,5.093729e-01,-3.496721e+01,1.001686e+02,-2.375656e+01,4.210595e-06,
1.553999e+01,1.936228e-02,8.194739e-01,-5.727894e-01,4.432324e+01,-1.747248e+01,5.096811e-01,-3.495248e+01,1.001212e+02,-2.375294e+01,4.214113e-06,
1.556999e+01,1.865435e-02,8.192237e-01,-5.731705e-01,4.434778e+01,-1.748581e+01,5.093272e-01,-3.497859e+01,1.001891e+02,-2.375496e+01,4.212151e-06,
1.559999e+01,1.916915e-02,8.194930e-01,-5.727686e-01,4.433001e+01,-1.747176e+01,5.095846e-01,-3.495087e+01,1.002091e+02,-2.375255e+01,4.214486e-06,
1.562999e+01,2.000151e-02,8.193204e-01,-5.729869e-01,4.430078e+01,-1.747939e+01,5.100008e-01,-3.496679e+01,1.001871e+02,-2.375038e+01,4.216600e-06,
1.565999e+01,1.976708e-02,8.194219e-01,-5.728499e-01,4.430906e+01,-1.747460e+01,5.098835e-01,-3.495703e+01,1.001709e+02,-2.374643e+01,4.220437e-06,
1.568999e+01,1.964137e-02,8.193382e-01,-5.729740e-01,4.431338e+01,-1.747894e+01,5.098207e-01,-3.496560e+01,1.001714e+02,-2.374097e+01,4.225743e-06,
1.571999e+01,1.962738e-02,8.196110e-01,-5.725841e-01,4.431409e+01,-1.746531e+01,5.098137e-01,-3.493833e+01,1.001887e+02,-2.374167e+01,4.225058e-06,
1.574999e+01,2.054031e-02,8.191488e-01,-5.732131e-01,4.428180e+01,-1.748730e+01,5.102702e-01,-3.498305e+01,1.001254e+02,-2.373114e+01,4.235317e-06,
1.577999e+01,1.877574e-02,8.187915e-01,-5.737838e-01,4.434319e+01,-1.750725e+01,5.093879e-01,-3.502158e+01,1.001695e+02,-2.373924e+01,4.227422e-06,
1.580999e+01,2.004704e-02,8.192000e-01,-5.731574e-01,4.429908e+01,-1.748535e+01,5.100235e-01,-3.497875e+01,1.002369e+02,-2.373610e+01,4.230486e-06,
1.583999e+01,1.983308e-02,8.185909e-01,-5.740345e-01,4.430605e+01,-1.751602e+01,5.099165e-01,-3.503995e+01,1.001703e+02,-2.374036e+01,4.226337e-06,
1.586999e+01,1.858638e-02,8.191140e-01,-5.733295e-01,4.435007e+01,-1.749137e+01,5.092932e-01,-3.498966e+01,1.002691e+02,-2.374501e+01,4.221814e-06,
1.589999e+01,1.894057e-02,8.186878e-01,-5.739264e-01,4.433734e+01,-1.751224e+01,5.094703e-01,-3.503169e+01,1.002021e+02,-2.374341e+01,4.223373e-06,
1.592999e+01,1.897452e-02,8.188398e-01,-5.737084e-01,4.433628e+01,-1.750461e+01,5.094873e-01,-3.501645e+01,1.002633e+02,-2.374095e+01,4.225764e-06,
1.595999e+01,1.922858e-02,8.187504e-01,-5.738275e-01,4.432732e+01,-1.750878e+01,5.096143e-01,-3.502499e+01,1.001760e+02,-2.374570e+01,4.221141e-06,
1.598999e+01,1.986950e-02,8.185320e-01,-5.741173e-01,4.430472e+01,-1.751892e+01,5.099347e-01,-3.504577e+01,1.001296e+02,-2.374477e+01,4.222043e-06,
1.601999e+01,2.049520e-02,8.180757e-01,-5.747453e-01,4.428244e+01,-1.754090e+01,5.102476e-01,-3.509025e+01,1.000956e+02,-2.374546e+01,4.221380e-06,
1.604999e+01,1.977955e-02,8.181182e-01,-5.747098e-01,4.430752e+01,-1.753966e+01,5.098898e-01,-3.508719e+01,1.001630e+02,-2.374935e+01,4.217594e-06,
1.607999e+01,2.011034e-02,8.182407e-01,-5.745239e-01,4.429605e+01,-1.753315e+01,5.100552e-01,-3.507443e+01,1.001235e+02,-2.374711e+01,4.219771e-06,
1.610999e+01,2.085986e-02,8.185480e-01,-5.740592e-01,4.427010e+01,-1.751689e+01,5.104299e-01,-3.504252e+01,1.000972e+02,-2.375125e+01,4.215751e-06,
1.613999e+01,1.999348e-02,8.190717e-01,-5.733427e-01,4.430085e+01,-1.749183e+01,5.099967e-01,-3.499167e+01,1.002210e+02,-2.375591e+01,4.211229e-06,
1.616999e+01,2.068876e-02,8.193050e-01,-5.729846e-01,4.427675e+01,-1.747931e+01,5.103444e-01,-3.496719e+01,1.001244e+02,-2.375544e+01,4.211686e-06,
1.619999e+01,1.852734e-02,8.206997e-01,-5.710594e-01,4.435338e+01,-1.741207e+01,5.092637e-01,-3.483097e+01,1.002686e+02,-2.376133e+01,4.205976e-06,
1.622999e+01,1.849161e-02,8.217792e-01,-5.695060e-01,4.435548e+01,-1.735789e+01,5.092458e-01,-3.472257e+01,1.003219e+02,-2.376033e+01,4.206944e-06,
1.625999e+01,1.820942e-02,8.215744e-01,-5.698104e-01,4.436515e+01,-1.736850e+01,5.091047e-01,-3.474360e+01,1.001218e+02,-2.375822e+01,4.208986e-06,
1.628999e+01,1.871151e-02,8.220033e-01,-5.691753e-01,4.434799e+01,-1.734637e+01,5.093558e-01,-3.469968e+01,1.000741e+02,-2.376239e+01,4.204951e-06,
1.631999e+01,1.924933e-02,8.226303e-01,-5.682507e-01,4.432977e+01,-1.731417e+01,5.096247e-01,-3.463567e+01,1.001157e+02,-2.376080e+01,4.206490e-06,
1.634999e+01,2.026711e-02,8.224126e-01,-5.685304e-01,4.429416e+01,-1.732390e+01,5.101336e-01,-3.465594e+01,1.000203e+02,-2.376223e+01,4.205106e-06,
1.637999e+01,2.001270e-02,8.230083e-01,-5.676767e-01,4.430352e+01,-1.729419e+01,5.100064e-01,-3.459629e+01,1.000993e+02,-2.376107e+01,4.206226e-06,
1.640999e+01,1.894380e-02,8.229933e-01,-5.677352e-01,4.434069e+01,-1.729622e+01,5.094719e-01,-3.459953e+01,1.001734e+02,-2.376602e+01,4.201435e-06,
1.643999e+01,2.056452e-02,8.234836e-01,-5.669673e-01,4.428474e+01,-1.726951e+01,5.102823e-01,-3.454736e+01,1.001727e+02,-2.376310e+01,4.204261e-06,
1.646999e+01,2.072067e-02,8.233358e-01,-5.671761e-01,4.427918e+01,-1.727677e+01,5.103603e-01,-3.456202e+01,1.000910e+02,-2.376227e+01,4.205070e-06,
1.649999e+01,2.015656e-02,8.248611e-01,-5.649760e-01,4.430009e+01,-1.720031e+01,5.100783e-01,-3.440860e+01,1.002306e+02,-2.376463e+01,4.202787e-06,
1.652999e+01,2.012741e-02,8.255543e-01,-5.639637e-01,4.430169e+01,-1.716518e+01,5.100637e-01,-3.433829e+01,1.002012e+02,-2.376561e+01,4.201834e-06,
1.655999e+01,1.881766e-02,8.264586e-01,-5.626829e-01,4.434783e+01,-1.712077e+01,5.094088e-01,-3.424845e+01,1.003715e+02,-2.376980e+01,4.197780e-06,
1.658999e+01,2.006929e-02,8.265674e-01,-5.624798e-01,4.430456e+01,-1.711373e+01,5.100346e-01,-3.423532e+01,1.002059e+02,-2.376322e+01,4.204144e-06,
1.661999e+01,1.860139e-02,8.272509e-01,-5.615247e-01,4.435594e+01,-1.708065e+01,5.093007e-01,-3.416803e+01,1.003550e+02,-2.376328e+01,4.204095e-06,
1.664999e+01,1.927079e-02,8.266490e-01,-5.623878e-01,4.433228e+01,-1.711055e+01,5.096354e-01,-3.422833e+01,1.001524e+02,-2.376456e+01,4.202856e-06,
1.667999e+01,1.884171e-02,8.272584e-01,-5.615057e-01,4.434763e+01,-1.707999e+01,5.094209e-01,-3.416689e+01,1.001469e+02,-2.376352e+01,4.203856e-06,
1.670999e+01,1.950404e-02,8.273628e-01,-5.613291e-01,4.432479e+01,-1.707388e+01,5.097520e-01,-3.415516e+01,1.001919e+02,-2.375792e+01,4.209285e-06,
1.673999e+01,1.944806e-02,8.278422e-01,-5.606239e-01,4.432711e+01,-1.704948e+01,5.097240e-01,-3.410629e+01,1.002566e+02,-2.375524e+01,4.211880e-06,
1.676999e+01,1.973395e-02,8.283517e-01,-5.598607e-01,4.431765e+01,-1.702308e+01,5.098670e-01,-3.405371e+01,1.002754e+02,-2.374394e+01,4.222854e-06,
1.679999e+01,2.009874e-02,8.280123e-01,-5.603497e-01,4.430475e+01,-1.703999e+01,5.100494e-01,-3.408781e+01,1.001960e+02,-2.373556e+01,4.231013e-06,
1.682999e+01,2.030196e-02,8.278818e-01,-5.605350e-01,4.429762e+01,-1.704640e+01,5.101510e-01,-3.410080e+01,1.001210e+02,-2.373175e+01,4.234721e-06,
1.685999e+01,2.020329e-02,8.280330e-01,-5.603152e-01,4.430116e+01,-1.703880e+01,5.101016e-01,-3.408551e+01,1.001766e+02,-2.372790e+01,4.238476e-06,
1.688999e+01,1.987925e-02,8.285611e-01,-5.595456e-01,4.431280e+01,-1.701219e+01,5.099396e-01,-3.403203e+01,1.002323e+02,-2.372925e+01,4.237162e-06,
1.691999e+01,1.992782e-02,8.287354e-01,-5.592857e-01,4.431126e+01,-1.700321e+01,5.099639e-01,-3.401409e+01,1.001794e+02,-2.373154e+01,4.234923e-06,
1.694999e+01,1.970531e-02,8.293203e-01,-5.584260e-01,4.431943e+01,-1.697351e+01,5.098527e-01,-3.395450e+01,1.002469e+02,-2.372981e+01,4.236615e-06,
1.697999e+01,1.965955e-02,8.300007e-01,-5.574158e-01,4.432157e+01,-1.693864e+01,5.098298e-01,-3.388471e+01,1.002658e+02,-2.372977e+01,4.236659e-06,
1.700999e+01,1.858103e-02,8.307458e-01,-5.563418e-01,4.435935e+01,-1.690159e+01,5.092905e-01,-3.380981e+01,1.003195e+02,-2.372800e+01,4.238377e-06,
1.703999e+01,1.833515e-02,8.307273e-01,-5.563775e-01,4.436781e+01,-1.690282e+01,5.091676e-01,-3.381210e+01,1.002699e+02,-2.372988e+01,4.236546e-06,
1.706999e+01,1.813062e-02,8.310770e-01,-5.558618e-01,4.437512e+01,-1.688505e+01,5.090653e-01,-3.377639e+01,1.003133e+02,-2.373560e+01,4.230967e-06,
1.709999e+01,1.883727e-02,8.304881e-01,-5.567178e-01,4.435032e+01,-1.691456e+01,5.094186e-01,-3.383593e+01,1.001795e+02,-2.372730e+01,4.239067e-06,
1.712999e+01,1.909980e-02,8.312908e-01,-5.555095e-01,4.434190e+01,-1.687291e+01,5.095499e-01,-3.375280e+01,1.002786e+02,-2.372695e+01,4.239406e-06,
1.715999e+01,1.884954e-02,8.310338e-01,-5.559024e-01,4.435032e+01,-1.688645e+01,5.094248e-01,-3.377971e+01,1.001899e+02,-2.373239e+01,4.234097e-06,
1.718999e+01,1.940287e-02,8.315638e-01,-5.550903e-01,4.433168e+01,-1.685847e+01,5.097014e-01,-3.372413e+01,1.002236e+02,-2.373043e+01,4.236007e-06,
1.721999e+01,1.951107e-02,8.317179e-01,-5.548555e-01,4.432808e+01,-1.685038e+01,5.097555e-01,-3.370804e+01,1.002005e+02,-2.373316e+01,4.233350e-06,
1.724999e+01,1.915974e-02,8.321000e-01,-5.542946e-01,4.434048e+01,-1.683107e+01,5.095799e-01,-3.366915e+01,1.002601e+02,-2.372458e+01,4.241720e-06,
1.727999e+01,1.875377e-02,8.318194e-01,-5.547294e-01,4.435423e+01,-1.684604e+01,5.093769e-01,-3.369880e+01,1.001772e+02,-2.372996e+01,4.236472e-06,
1.730999e+01,1.748120e-02,8.324229e-01,-5.538650e-01,4.439847e+01,-1.681629e+01,5.087406e-01,-3.363840e+01,1.003297e+02,-2.373152e+01,4.234944e-06,
1.733999e+01,1.841978e-02,8.325366e-01,-5.536637e-01,4.436627e+01,-1.680936e+01,5.092099e-01,-3.362519e+01,1.002698e+02,-2.372535e+01,4.240968e-06,
1.736999e+01,1.841923e-02,8.325368e-01,-5.536634e-01,4.436629e+01,-1.680935e+01,5.092096e-01,-3.362517e+01,1.002320e+02,-2.372419e+01,4.242096e-06,
1.739999e+01,1.802249e-02,8.328132e-01,-5.532606e-01,4.438014e+01,-1.679550e+01,5.090112e-01,-3.359718e+01,1.002430e+02,-2.372687e+01,4.239479e-06,
1.742999e+01,1.892436e-02,8.331237e-01,-5.527628e-01,4.434938e+01,-1.677838e+01,5.094622e-01,-3.356357e+01,1.002464e+02,-2.372330e+01,4.242966e-06,
1.745999e+01,1.864789e-02,8.330102e-01,-5.529433e-01,4.435879e+01,-1.678458e+01,5.093239e-01,-3.357578e+01,1.001919e+02,-2.372169e+01,4.244548e-06,
1.748999e+01,1.934402e-02,8.332045e-01,-5.526265e-01,4.433502e+01,-1.677369e+01,5.096720e-01,-3.355450e+01,1.001582e+02,-2.372162e+01,4.244613e-06,
1.751999e+01,1.915870e-02,8.335067e-01,-5.521771e-01,4.434163e+01,-1.675825e+01,5.095794e-01,-3.352347e+01,1.002048e+02,-2.372859e+01,4.237803e-06,
1.754999e+01,1.940459e-02,8.333455e-01,-5.524117e-01,4.433305e+01,-1.676631e+01,5.097023e-01,-3.353977e+01,1.001563e+02,-2.373119e+01,4.235271e-06,
